epoch (ms),acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,participant,label,category,set
2019-01-11 15:08:05.200,0.0135,0.977,-0.071,-1.8904000000000003,2.4391999999999996,0.9388000000000002,B,bench,heavy,30
2019-01-11 15:08:05.400,-0.0014999999999999996,0.9704999999999999,-0.07949999999999999,-1.6826,-0.8904,2.1708,B,bench,heavy,30
2019-01-11 15:08:05.600,0.0013333333333333333,0.9716666666666667,-0.06433333333333334,2.5608000000000004,-0.2559999999999999,-1.4146,B,bench,heavy,30
2019-01-11 15:08:05.800,-0.024,0.957,-0.0735,8.061,-4.5244,-2.073,B,bench,heavy,30
2019-01-11 15:08:06.000,-0.027999999999999997,0.9576666666666666,-0.115,2.439,-1.5486,-3.6098,B,bench,heavy,30
2019-01-11 15:08:06.200,-0.026000000000000002,0.965,-0.118,0.4634000000000002,5.2194,-6.4636,B,bench,heavy,30
2019-01-11 15:08:06.400,-0.048666666666666664,0.79,-0.14533333333333334,21.695,8.1708,-28.219600000000003,B,bench,heavy,30
2019-01-11 15:08:06.600,-0.16999999999999998,0.8995,-0.25,17.5246,1.5976,-17.5854,B,bench,heavy,30
2019-01-11 15:08:06.800,-0.22266666666666668,0.907,-0.20433333333333334,-7.2318,-1.3536,-0.40260000000000007,B,bench,heavy,30
2019-01-11 15:08:07.000,-0.20450000000000002,0.9299999999999999,-0.14900000000000002,-28.683,-10.207600000000001,20.5732,B,bench,heavy,30
2019-01-11 15:08:07.200,-0.205,1.4046666666666667,-0.09500000000000001,-4.1098,-9.3172,-3.3412000000000006,B,bench,heavy,30
2019-01-11 15:08:07.400,-0.1635,0.996,-0.11299999999999999,35.5488,11.5732,-17.2074,B,bench,heavy,30
2019-01-11 15:08:07.600,-0.22066666666666668,0.904,-0.20833333333333334,4.8902,-0.28040000000000004,-0.13399999999999998,B,bench,heavy,30
2019-01-11 15:08:07.800,-0.222,0.9464999999999999,-0.221,-1.061,-2.1830000000000003,11.3536,B,bench,heavy,30
2019-01-11 15:08:08.000,-0.18433333333333335,0.9913333333333333,-0.19066666666666668,-28.426800000000004,-13.085399999999998,25.2684,B,bench,heavy,30
2019-01-11 15:08:08.200,-0.07350000000000001,0.762,-0.054,-27.524399999999996,-6.3048,22.8052,B,bench,heavy,30
2019-01-11 15:08:08.400,-0.011000000000000001,0.8506666666666667,-0.09433333333333332,12.0852,-0.3536,-5.4024,B,bench,heavy,30
2019-01-11 15:08:08.600,-0.0525,1.025,-0.0375,-6.5366,-0.7194,0.3414,B,bench,heavy,30
2019-01-11 15:08:08.800,-0.065,0.9553333333333334,-0.025333333333333333,1.2684,-3.0246,-1.2318,B,bench,heavy,30
2019-01-11 15:08:09.000,-0.0535,0.9655,-0.038500000000000006,4.8660000000000005,-2.0485999999999995,2.061,B,bench,heavy,30
2019-01-11 15:08:09.200,-0.04066666666666666,0.9899999999999999,-0.034,2.8538,-2.939,1.8656,B,bench,heavy,30
2019-01-11 15:08:09.400,-0.0475,0.961,-0.042499999999999996,2.1586,-1.512,0.3902,B,bench,heavy,30
2019-01-11 15:08:09.600,-0.054,0.9463333333333334,-0.06799999999999999,2.1586,2.7194000000000003,-3.8658,B,bench,heavy,30
2019-01-11 15:08:09.800,-0.0535,0.7685,-0.091,26.8048,11.8292,-22.305,B,bench,heavy,30
2019-01-11 15:08:10.000,-0.128,0.8453333333333334,-0.17066666666666666,27.9146,5.0732,-13.012199999999998,B,bench,heavy,30
2019-01-11 15:08:10.200,-0.1915,0.9179999999999999,-0.2545,-1.9026,-4.5244,-0.8412,B,bench,heavy,30
2019-01-11 15:08:10.400,-0.17966666666666667,0.9666666666666667,-0.17,-31.3658,-3.0612000000000004,20.0366,B,bench,heavy,30
2019-01-11 15:08:10.600,-0.22,1.557,-0.1955,11.3416,-5.061,-12.4998,B,bench,heavy,30
2019-01-11 15:08:10.800,-0.18200000000000002,0.9276666666666668,-0.17200000000000001,19.9268,0.26820000000000005,-15.756,B,bench,heavy,30
2019-01-11 15:08:11.000,-0.2195,0.904,-0.244,6.939,-2.6586,3.0245999999999995,B,bench,heavy,30
2019-01-11 15:08:11.200,-0.225,0.9416666666666668,-0.24633333333333332,-8.6586,-5.1706,7.6586,B,bench,heavy,30
2019-01-11 15:08:11.400,-0.193,0.986,-0.235,-26.0,-10.4634,20.7926,B,bench,heavy,30
2019-01-11 15:08:11.600,-0.10933333333333334,0.8886666666666666,-0.03166666666666667,-41.9512,-4.9878,27.1826,B,bench,heavy,30
2019-01-11 15:08:11.800,-0.010499999999999999,0.6180000000000001,-0.0525,15.487800000000002,-6.939,-4.9876,B,bench,heavy,30
2019-01-11 15:08:12.000,-0.06933333333333334,1.09,-0.009333333333333334,2.1832000000000003,0.14640000000000003,1.6463999999999999,B,bench,heavy,30
2019-01-11 15:08:12.200,-0.06,0.9235,-0.0235,1.7315999999999998,0.09759999999999991,0.7926000000000001,B,bench,heavy,30
2019-01-11 15:08:12.400,-0.04466666666666667,0.975,-0.024333333333333332,3.3171999999999997,0.41459999999999997,4.5607999999999995,B,bench,heavy,30
2019-01-11 15:08:12.600,-0.038,0.9764999999999999,-0.0495,1.5854,-1.9148000000000003,-0.20719999999999983,B,bench,heavy,30
2019-01-11 15:08:12.800,-0.041666666666666664,0.979,-0.047999999999999994,2.4026000000000005,-1.5976,-1.1708,B,bench,heavy,30
2019-01-11 15:08:13.000,-0.051000000000000004,0.9675,-0.048,0.2928,-3.8293999999999997,-0.3416,B,bench,heavy,30
2019-01-11 15:08:13.200,-0.058666666666666666,0.9693333333333333,-0.052333333333333336,2.5976,-3.6708,-0.6952,B,bench,heavy,30
2019-01-11 15:08:13.400,-0.05499999999999999,0.872,-0.07,11.9756,8.5488,-11.561,B,bench,heavy,30
2019-01-11 15:08:13.600,-0.10033333333333334,0.781,-0.13466666666666668,26.780399999999997,14.475399999999999,-33.2684,B,bench,heavy,30
2019-01-11 15:08:13.800,-0.2,0.9005000000000001,-0.20450000000000002,21.439,-6.3048,-4.0976,B,bench,heavy,30
2019-01-11 15:08:14.000,-0.247,0.9169999999999999,-0.206,-31.8414,-4.7318,5.9514,B,bench,heavy,30
2019-01-11 15:08:14.200,-0.269,1.2325,-0.1185,-27.170799999999996,-11.7682,11.0122,B,bench,heavy,30
2019-01-11 15:08:14.400,-0.24566666666666667,1.1846666666666665,-0.07733333333333332,32.7318,0.8049999999999999,-10.5852,B,bench,heavy,30
2019-01-11 15:08:14.600,-0.1795,0.8614999999999999,-0.124,20.7562,-5.780600000000001,-2.4024,B,bench,heavy,30
2019-01-11 15:08:14.800,-0.20633333333333334,0.9296666666666668,-0.23233333333333336,3.8415999999999997,-3.7682,-6.255999999999999,B,bench,heavy,30
2019-01-11 15:08:15.000,-0.2615,0.9275,-0.2115,7.4998000000000005,-1.7075999999999993,2.0608000000000004,B,bench,heavy,30
2019-01-11 15:08:15.200,-0.27,0.957,-0.25566666666666665,-6.2072,-4.878,15.890199999999998,B,bench,heavy,30
2019-01-11 15:08:15.400,-0.1985,0.995,-0.22,-29.305,-3.1586,27.0976,B,bench,heavy,30
2019-01-11 15:08:15.600,-0.08800000000000001,0.789,-0.09666666666666668,-37.9024,-1.1343999999999994,20.7562,B,bench,heavy,30
2019-01-11 15:08:15.800,-0.0165,0.8540000000000001,-0.009500000000000001,16.2926,-3.5488,2.1708000000000003,B,bench,heavy,30
2019-01-11 15:08:16.000,-0.03133333333333333,0.9926666666666667,-0.06466666666666666,-1.7072000000000003,1.0732,-1.0364,B,bench,heavy,30
2019-01-11 15:08:16.200,-0.05,0.9929999999999999,-0.0165,-0.4511999999999997,-2.6586,2.2194,B,bench,heavy,30
2019-01-11 15:08:16.400,-0.037,0.9833333333333334,-0.015333333333333332,-4.8048,-0.3902,-1.3782,B,bench,heavy,30
2019-01-11 15:08:16.600,-0.026000000000000002,0.948,-0.0009999999999999992,9.0242,-0.9879999999999995,-2.061,B,bench,heavy,30
2019-01-11 15:08:16.800,-0.05566666666666667,0.9916666666666666,-0.04033333333333333,0.7804,-4.683,3.6098,B,bench,heavy,30
2019-01-11 15:08:17.000,-0.0475,0.955,-0.0455,4.5242,-2.9756,-2.7682,B,bench,heavy,30
2019-01-11 15:08:17.200,-0.056,0.9826666666666667,-0.04633333333333334,-2.0122,0.5,-0.5365999999999999,B,bench,heavy,30
2019-01-11 15:08:17.400,-0.0635,0.9339999999999999,-0.049,7.8658,3.3414,-3.5245999999999995,B,bench,heavy,30
2019-01-11 15:08:17.600,-0.06966666666666667,0.758,-0.09600000000000002,27.170799999999996,8.561,-27.549,B,bench,heavy,30
2019-01-11 15:08:17.800,-0.1585,0.88,-0.192,21.5976,1.9756,-15.317000000000002,B,bench,heavy,30
2019-01-11 15:08:18.000,-0.211,0.9313333333333333,-0.21666666666666667,-6.6952,-5.122,11.0974,B,bench,heavy,30
2019-01-11 15:08:18.200,-0.20700000000000002,1.0265,-0.087,-44.4024,-12.3048,7.6218,B,bench,heavy,30
2019-01-11 15:08:18.400,-0.27799999999999997,1.3933333333333333,-0.08533333333333333,26.2194,5.9266000000000005,-20.8172,B,bench,heavy,30
2019-01-11 15:08:18.600,-0.225,0.8245,-0.1185,14.7196,-16.5122,-11.0732,B,bench,heavy,30
2019-01-11 15:08:18.800,-0.2683333333333333,0.8936666666666667,-0.16866666666666666,-3.3047999999999993,2.3538000000000006,-6.3416,B,bench,heavy,30
2019-01-11 15:08:19.000,-0.26949999999999996,0.92,-0.16649999999999998,12.317,3.9268,19.8904,B,bench,heavy,30
2019-01-11 15:08:19.200,-0.25633333333333336,0.9653333333333333,-0.18866666666666668,-6.4876000000000005,-1.1218,6.3902,B,bench,heavy,30
2019-01-11 15:08:19.400,-0.191,1.0314999999999999,-0.174,-18.5854,-13.158600000000002,29.024400000000004,B,bench,heavy,30
2019-01-11 15:08:19.600,-0.08866666666666667,0.7876666666666666,-0.09633333333333334,-30.0122,6.0732,22.0246,B,bench,heavy,30
2019-01-11 15:08:19.800,-0.019,0.865,-0.015,20.1832,-2.7318,1.0852000000000002,B,bench,heavy,30
2019-01-11 15:08:20.000,-0.06233333333333333,1.0136666666666667,-0.059666666666666666,-4.1096,-0.10959999999999973,0.5121999999999998,B,bench,heavy,30
2019-01-11 15:08:20.200,-0.054,0.9815,-0.078,3.8536,-3.9756,4.634,B,bench,heavy,30
2019-01-11 15:08:20.400,-0.03866666666666667,0.9563333333333333,-0.059,-1.3048000000000002,-1.6463999999999999,0.1951999999999999,B,bench,heavy,30
2019-01-11 15:08:20.600,-0.0375,0.9874999999999999,-0.051500000000000004,1.8046,-2.7927999999999997,-0.06099999999999994,B,bench,heavy,30
2019-01-11 15:08:20.800,-0.044000000000000004,0.9686666666666666,-0.06266666666666666,3.4143999999999997,-2.9632,-0.8536000000000001,B,bench,heavy,30
2019-01-11 15:08:21.000,-0.045,0.9815,-0.052500000000000005,-0.12179999999999983,-3.4512,1.866,B,bench,heavy,30
2019-01-11 15:08:21.200,-0.04533333333333334,0.9586666666666667,-0.062,0.20739999999999995,-3.4512,-0.7071999999999999,B,bench,heavy,30
2019-01-11 15:08:21.400,-0.051,0.979,-0.0605,1.5732,-2.0366,0.317,B,bench,heavy,30
2019-01-11 15:08:21.600,-0.050333333333333334,0.976,-0.056666666666666664,0.20760000000000006,-2.866,0.9756,B,bench,heavy,30
2019-01-11 15:08:21.800,-0.034,0.9365,-0.056,5.5122,-2.378,0.39039999999999997,B,bench,heavy,30
2019-01-11 15:08:22.000,-0.052333333333333336,0.9803333333333333,-0.08600000000000001,-1.8782,-1.6705999999999999,0.15839999999999987,B,bench,heavy,30
2019-01-11 15:10:08.400,0.0036666666666666666,0.9663333333333334,-0.081,1.8412,-4.7806,-2.5608,A,bench,heavy,1
2019-01-11 15:10:08.600,-0.0125,0.9624999999999999,-0.089,2.195,-2.1096,-2.8538,A,bench,heavy,1
2019-01-11 15:10:08.800,-0.028,0.867,-0.125,9.524600000000001,-2.8289999999999997,-11.1828,A,bench,heavy,1
2019-01-11 15:10:09.000,-0.062,0.873,-0.15500000000000003,16.5608,-4.4268,-13.0368,A,bench,heavy,1
2019-01-11 15:10:09.200,-0.09666666666666666,0.9043333333333333,-0.169,7.6952,-11.8538,-3.0363999999999995,A,bench,heavy,1
2019-01-11 15:10:09.400,-0.11549999999999999,0.963,-0.1765,-1.5486,-13.9268,7.9756,A,bench,heavy,1
2019-01-11 15:10:09.600,-0.10433333333333333,1.11,-0.14033333333333334,-10.3658,-12.9512,12.634,A,bench,heavy,1
2019-01-11 15:10:09.800,-0.1565,1.323,-0.139,-4.4878,8.3172,-20.4146,A,bench,heavy,1
2019-01-11 15:10:10.000,-0.152,0.9333333333333332,-0.13033333333333333,6.1708,9.9268,-8.256,A,bench,heavy,1
2019-01-11 15:10:10.200,-0.158,0.9430000000000001,-0.1205,1.6098,2.9514,2.7194,A,bench,heavy,1
2019-01-11 15:10:10.400,-0.131,0.9506666666666667,-0.14966666666666667,-2.4024,-0.7804,10.5,A,bench,heavy,1
2019-01-11 15:10:10.600,-0.0995,0.9524999999999999,-0.1195,-8.9388,-0.28060000000000007,22.1584,A,bench,heavy,1
2019-01-11 15:10:10.800,-0.027333333333333334,0.848,-0.11433333333333333,-9.195,7.0854,22.0854,A,bench,heavy,1
2019-01-11 15:10:11.000,0.018000000000000002,0.925,-0.11699999999999999,9.2436,-7.8782,-3.6339999999999995,A,bench,heavy,1
2019-01-11 15:10:11.200,0.007666666666666666,0.9546666666666667,-0.127,5.2438,-4.122,-5.195,A,bench,heavy,1
2019-01-11 15:10:11.400,-0.0075,0.8915,-0.1545,10.5,-3.4024,-11.8416,A,bench,heavy,1
2019-01-11 15:10:11.600,-0.06033333333333333,0.8276666666666667,-0.18666666666666668,17.7804,-5.1462,-14.5244,A,bench,heavy,1
2019-01-11 15:10:11.800,-0.111,0.895,-0.215,9.0852,-7.8658,-4.0244,A,bench,heavy,1
2019-01-11 15:10:12.000,-0.11466666666666665,0.9226666666666666,-0.19966666666666666,-9.2928,-19.0854,11.4512,A,bench,heavy,1
2019-01-11 15:10:12.200,-0.1015,1.325,-0.16399999999999998,-4.9756,-5.9512,3.8902,A,bench,heavy,1
2019-01-11 15:10:12.400,-0.147,1.1366666666666667,-0.16,3.2681999999999993,15.183000000000002,-28.756,A,bench,heavy,1
2019-01-11 15:10:12.600,-0.1805,0.902,-0.20350000000000001,9.9876,3.8414,-3.1950000000000003,A,bench,heavy,1
2019-01-11 15:10:12.800,-0.19200000000000003,0.9183333333333333,-0.2333333333333333,-2.5368,-1.0732,3.7682,A,bench,heavy,1
2019-01-11 15:10:13.000,-0.16849999999999998,0.949,-0.21000000000000002,-10.5364,-1.122,12.1098,A,bench,heavy,1
2019-01-11 15:10:13.200,-0.11433333333333333,0.9716666666666667,-0.154,-26.280399999999997,9.183,27.683,A,bench,heavy,1
2019-01-11 15:10:13.400,-0.013,0.7955,-0.10899999999999999,-6.5486,3.0367999999999995,15.938999999999998,A,bench,heavy,1
2019-01-11 15:10:13.600,0.006000000000000001,0.9279999999999999,-0.08433333333333333,10.402600000000001,-9.317,-4.061,A,bench,heavy,1
2019-01-11 15:10:13.800,-0.0185,0.9615,-0.0915,4.8172,-3.7683999999999997,-1.6829999999999998,A,bench,heavy,1
2019-01-11 15:10:14.000,-0.02466666666666667,0.9603333333333333,-0.11399999999999999,4.89,-2.622,-2.8777999999999997,A,bench,heavy,1
2019-01-11 15:10:14.200,-0.040999999999999995,0.8400000000000001,-0.15250000000000002,12.073,-7.1952,-12.1098,A,bench,heavy,1
2019-01-11 15:10:14.400,-0.09066666666666667,0.8456666666666667,-0.207,13.183000000000002,-6.7928,-19.0854,A,bench,heavy,1
2019-01-11 15:10:14.600,-0.1355,0.8714999999999999,-0.2155,7.0122,-7.5120000000000005,-2.0488,A,bench,heavy,1
2019-01-11 15:10:14.800,-0.13833333333333334,0.9396666666666667,-0.157,-3.4878,-15.4268,17.1342,A,bench,heavy,1
2019-01-11 15:10:15.000,-0.16649999999999998,1.423,-0.14500000000000002,-12.7924,0.2562000000000005,-8.0,A,bench,heavy,1
2019-01-11 15:10:15.200,-0.17666666666666667,1.0553333333333332,-0.14033333333333334,4.9878,10.4756,-16.8416,A,bench,heavy,1
2019-01-11 15:10:15.400,-0.1885,0.886,-0.196,7.5608,3.939,-0.06120000000000001,A,bench,heavy,1
2019-01-11 15:10:15.600,-0.18600000000000003,0.9233333333333333,-0.20233333333333334,1.4145999999999999,1.9634,6.926599999999999,A,bench,heavy,1
2019-01-11 15:10:15.800,-0.16299999999999998,0.957,-0.214,-4.2318,-1.6095999999999997,11.4756,A,bench,heavy,1
2019-01-11 15:10:16.000,-0.109,0.9666666666666667,-0.15666666666666668,-14.243799999999998,-1.8780000000000001,20.8536,A,bench,heavy,1
2019-01-11 15:10:16.200,-0.018500000000000003,0.965,-0.10350000000000001,-23.6952,22.5854,24.061,A,bench,heavy,1
2019-01-11 15:10:16.400,0.017333333333333336,0.8053333333333333,-0.12266666666666666,2.1466000000000003,-7.3658,2.3902,A,bench,heavy,1
2019-01-11 15:10:16.600,0.014499999999999999,1.018,-0.0535,7.3172,-10.463399999999998,-2.683,A,bench,heavy,1
2019-01-11 15:10:16.800,0.017,0.9703333333333334,-0.05666666666666667,4.5246,-4.7316,-0.048799999999999996,A,bench,heavy,1
2019-01-11 15:10:17.000,0.0155,0.963,-0.092,5.6096,-1.7073999999999998,-2.634,A,bench,heavy,1
2019-01-11 15:10:17.200,-0.012333333333333333,0.9566666666666667,-0.11666666666666668,3.2560000000000002,-2.6342,-0.2071999999999999,A,bench,heavy,1
2019-01-11 15:10:17.400,-0.0225,0.9075,-0.14150000000000001,7.097800000000001,-3.622,-9.0244,A,bench,heavy,1
2019-01-11 15:10:17.600,-0.05266666666666667,0.8326666666666666,-0.17666666666666667,14.3412,-9.0488,-22.3782,A,bench,heavy,1
2019-01-11 15:10:17.800,-0.11,0.8685,-0.20750000000000002,16.7194,-4.5368,-10.5244,A,bench,heavy,1
2019-01-11 15:10:18.000,-0.13466666666666666,0.895,-0.19933333333333333,-4.878,-10.866,14.707400000000002,A,bench,heavy,1
2019-01-11 15:10:18.200,-0.122,1.1145,-0.191,-14.3048,-16.817,10.5732,A,bench,heavy,1
2019-01-11 15:10:18.400,-0.16566666666666666,1.2956666666666667,-0.11433333333333333,4.622,11.7682,-20.866,A,bench,heavy,1
2019-01-11 15:10:18.600,-0.172,0.878,-0.1725,-6.4268,8.0124,-15.182999999999998,A,bench,heavy,1
2019-01-11 15:10:18.800,-0.19399999999999998,0.9103333333333333,-0.17833333333333332,-2.4512,6.7562,-2.4023999999999996,A,bench,heavy,1
2019-01-11 15:10:19.000,-0.1775,0.928,-0.1535,5.122,-3.5366,8.0,A,bench,heavy,1
2019-01-11 15:10:19.200,-0.19000000000000003,0.955,-0.141,-2.244,1.8416000000000003,2.8414,A,bench,heavy,1
2019-01-11 15:10:19.400,-0.17099999999999999,0.977,-0.147,-2.3777999999999997,-6.6096,15.8416,A,bench,heavy,1
2019-01-11 15:10:19.600,-0.11466666666666665,0.9883333333333333,-0.11599999999999999,-23.695,8.4636,27.9026,A,bench,heavy,1
2019-01-11 15:10:19.800,-0.0115,0.8105,-0.0905,-0.5122,8.5,18.061,A,bench,heavy,1
2019-01-11 15:10:20.000,0.017666666666666667,0.9476666666666667,-0.07833333333333334,10.5366,-10.7194,-3.561,A,bench,heavy,1
2019-01-11 15:10:20.200,0.002,0.933,-0.1125,3.0002,-3.9878,-0.35379999999999995,A,bench,heavy,1
2019-01-11 15:10:20.400,-0.004,0.9743333333333334,-0.09800000000000002,3.0002,-4.3294,-2.6218,A,bench,heavy,1
2019-01-11 15:10:20.600,-0.01,0.9635,-0.10350000000000001,2.378,-3.5851999999999995,-2.5732,A,bench,heavy,1
2019-01-11 15:10:20.800,-0.024666666666666667,0.8809999999999999,-0.1426666666666667,13.219400000000002,-6.561,-12.7438,A,bench,heavy,1
2019-01-11 15:10:21.000,-0.0785,0.847,-0.1905,15.365799999999998,-5.6952,-18.4756,A,bench,heavy,1
2019-01-11 15:10:21.200,-0.124,0.8733333333333334,-0.229,16.1338,-11.4512,-8.378,A,bench,heavy,1
2019-01-11 15:10:21.400,-0.17149999999999999,0.908,-0.21999999999999997,-11.0244,-17.1096,1.0732,A,bench,heavy,1
2019-01-11 15:10:21.600,-0.17400000000000002,1.0926666666666667,-0.15333333333333335,-4.9636000000000005,-16.4026,21.9026,A,bench,heavy,1
2019-01-11 15:10:21.800,-0.2195,1.4024999999999999,-0.109,-7.5244,18.6706,-22.6828,A,bench,heavy,1
2019-01-11 15:10:22.000,-0.19200000000000003,0.8716666666666667,-0.15566666666666665,2.6098,8.706999999999999,-14.865799999999998,A,bench,heavy,1
2019-01-11 15:10:22.200,-0.227,0.891,-0.16999999999999998,5.3902,4.0,-0.37799999999999995,A,bench,heavy,1
2019-01-11 15:10:22.400,-0.22,0.9250000000000002,-0.20566666666666666,4.756,-0.04860000000000007,9.1828,A,bench,heavy,1
2019-01-11 15:10:22.600,-0.186,0.9445,-0.2175,-0.24359999999999998,-6.4512,13.1952,A,bench,heavy,1
2019-01-11 15:10:22.800,-0.14466666666666667,0.951,-0.17433333333333334,-8.7196,-3.2194000000000003,17.1098,A,bench,heavy,1
2019-01-11 15:10:23.000,-0.08,0.952,-0.14700000000000002,-12.305,3.9513999999999996,20.7196,A,bench,heavy,1
2019-01-11 15:10:23.200,-0.034999999999999996,0.9223333333333333,-0.10566666666666667,-11.4512,4.8904,22.561,A,bench,heavy,1
2019-01-11 15:10:23.400,0.026000000000000002,0.8634999999999999,-0.10200000000000001,10.1586,-1.7196000000000002,3.3293999999999997,A,bench,heavy,1
2019-01-11 15:10:23.600,0.05466666666666667,0.975,-0.11699999999999999,1.3778,-0.19500000000000006,1.2196,A,bench,heavy,1
2019-01-11 15:10:23.800,0.055,0.978,-0.119,-1.7439999999999998,-1.4514,-1.9148,A,bench,heavy,1
2019-01-11 15:10:24.000,0.03866666666666667,0.9676666666666667,-0.09999999999999999,-0.21939999999999996,-4.9756,-3.8658,A,bench,heavy,1
2019-01-11 15:10:24.200,0.018500000000000003,0.9724999999999999,-0.083,0.7924,-1.8536000000000001,0.622,A,bench,heavy,1
2019-01-11 15:10:24.400,0.019666666666666666,0.9703333333333334,-0.07966666666666666,-1.9270000000000003,0.5851999999999999,-2.0246000000000004,A,bench,heavy,1
2019-01-11 15:10:24.600,0.0095,0.9575,-0.088,4.1462,-2.5607999999999995,3.5974000000000004,A,bench,heavy,1
2019-01-11 15:10:24.800,0.021,0.966,-0.108,2.7434999999999996,0.5485,-2.8354999999999997,A,bench,heavy,1
2019-01-11 15:12:05.200,0.0325,0.98,0.0235,8.378,-1.5245999999999997,1.2196,B,bench,heavy,31
2019-01-11 15:12:05.400,0.002,0.8535,-0.028499999999999998,12.7928,1.8904000000000003,-17.7562,B,bench,heavy,31
2019-01-11 15:12:05.600,-0.06766666666666667,0.7949999999999999,-0.09233333333333334,28.365999999999996,4.0488,-34.5244,B,bench,heavy,31
2019-01-11 15:12:05.800,-0.21200000000000002,0.901,-0.16749999999999998,-2.2559999999999993,2.7074,-29.9146,B,bench,heavy,31
2019-01-11 15:12:06.000,-0.2456666666666667,0.9076666666666666,-0.11333333333333334,-10.1708,-13.878,19.5368,B,bench,heavy,31
2019-01-11 15:12:06.200,-0.241,1.1655,-0.008,-24.1096,-18.7804,23.512,B,bench,heavy,31
2019-01-11 15:12:06.400,-0.216,1.3006666666666666,0.010333333333333333,26.183,10.8414,-22.9146,B,bench,heavy,31
2019-01-11 15:12:06.600,-0.23149999999999998,0.894,-0.0775,3.4146,1.7072000000000003,-18.7196,B,bench,heavy,31
2019-01-11 15:12:06.800,-0.26699999999999996,0.9233333333333333,-0.11833333333333333,9.0366,-6.5,4.1708,B,bench,heavy,31
2019-01-11 15:12:07.000,-0.252,0.9325,-0.0955,0.6341999999999999,-1.8170000000000002,13.390200000000002,B,bench,heavy,31
2019-01-11 15:12:07.200,-0.2346666666666667,1.0039999999999998,-0.08666666666666667,-21.2926,-8.4024,25.6098,B,bench,heavy,31
2019-01-11 15:12:07.400,-0.1155,0.8815,0.022,-30.2562,-4.1218,34.8658,B,bench,heavy,31
2019-01-11 15:12:07.600,-0.005,0.7746666666666666,-0.01466666666666667,9.2196,-3.0366,-9.0366,B,bench,heavy,31
2019-01-11 15:12:07.800,-0.066,1.048,0.0245,6.6586,1.7194000000000003,0.5853999999999997,B,bench,heavy,31
2019-01-11 15:12:08.000,-0.09133333333333334,0.6786666666666666,-0.035333333333333335,28.182799999999997,18.7316,-42.5366,B,bench,heavy,31
2019-01-11 15:12:08.200,-0.16649999999999998,0.9279999999999999,-0.156,19.4026,-2.0854,-17.4754,B,bench,heavy,31
2019-01-11 15:12:08.400,-0.2703333333333333,0.9369999999999999,-0.09700000000000002,-19.3414,-6.1218,11.2684,B,bench,heavy,31
2019-01-11 15:12:08.600,-0.323,1.216,0.025500000000000002,-26.2682,-11.7928,9.4636,B,bench,heavy,31
2019-01-11 15:12:08.800,-0.2813333333333333,1.2593333333333334,-0.013333333333333334,44.744,13.4512,-10.6828,B,bench,heavy,31
2019-01-11 15:12:09.000,-0.23099999999999998,0.8665,-0.122,10.4634,-7.3904,-4.7564,B,bench,heavy,31
2019-01-11 15:12:09.200,-0.245,0.9423333333333334,-0.19233333333333333,-8.8294,3.9878,2.7196000000000002,B,bench,heavy,31
2019-01-11 15:12:09.400,-0.22549999999999998,0.9325,-0.115,-3.9878,-6.1708,20.6586,B,bench,heavy,31
2019-01-11 15:12:09.600,-0.15933333333333333,1.0236666666666665,-0.08766666666666667,-33.6218,-10.4876,33.0854,B,bench,heavy,31
2019-01-11 15:12:09.800,-0.0655,0.671,0.013499999999999998,-11.3782,-6.4024,17.6462,B,bench,heavy,31
2019-01-11 15:12:10.000,-0.011333333333333334,0.9803333333333334,0.023333333333333334,6.1096,0.036600000000000056,-2.0976,B,bench,heavy,31
2019-01-11 15:12:10.200,-0.020999999999999998,0.7265,-0.0265,22.1098,12.7804,-25.9514,B,bench,heavy,31
2019-01-11 15:12:10.400,-0.11499999999999999,0.7046666666666667,-0.09566666666666666,25.4998,3.0854000000000004,-38.9146,B,bench,heavy,31
2019-01-11 15:12:10.600,-0.274,1.0025,-0.1305,-9.4756,-11.1706,15.3416,B,bench,heavy,31
2019-01-11 15:12:10.800,-0.24533333333333332,1.2293333333333332,0.004333333333333332,-37.122,-15.0,12.1952,B,bench,heavy,31
2019-01-11 15:12:11.000,-0.2615,1.3900000000000001,0.07400000000000001,28.5,8.8902,-16.6828,B,bench,heavy,31
2019-01-11 15:12:11.200,-0.19733333333333333,0.823,-0.048666666666666664,10.9024,1.8414000000000001,-10.0608,B,bench,heavy,31
2019-01-11 15:12:11.400,-0.24,0.9225,-0.10500000000000001,9.1098,-3.9880000000000004,2.7072000000000003,B,bench,heavy,31
2019-01-11 15:12:11.600,-0.25466666666666665,0.963,-0.11266666666666665,-2.817,0.8416000000000002,0.5610000000000002,B,bench,heavy,31
2019-01-11 15:12:11.800,-0.2645,0.9715,-0.104,-5.4878,-6.0974,5.634,B,bench,heavy,31
2019-01-11 15:12:12.000,-0.218,0.9776666666666666,-0.06633333333333334,-15.7196,-10.4758,36.9878,B,bench,heavy,31
2019-01-11 15:12:12.200,-0.104,0.862,0.0535,-15.2684,-2.4512,25.9146,B,bench,heavy,31
2019-01-11 15:12:12.400,-0.002999999999999998,0.8396666666666667,-0.032999999999999995,6.4146,2.4998000000000005,-13.6344,B,bench,heavy,31
2019-01-11 15:12:12.600,-0.0625,0.8460000000000001,-0.015,23.2562,8.9148,-19.1708,B,bench,heavy,31
